nome_arquivo,pasta_pai,data_extraida_arquivo,mes_pasta,ano_pasta,tamanho_bytes,largura_px,altura_px,modo_cor,formato_imagem,texto_easyocr,exif_data_json,erro_processamento,caminho_completo
ppi-05-03-2025.jpg,03-2025,05-03-2025,03,2025,255480,1102,481,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN  05/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco[sIL 3,6160 25889 37526 37238 37247 37365 PPI (RS/L) 3,6343 3,6343 38182 3,7768 3,6510 3,7189 lóleo Diesel A Defasagem [RSI) 0,0183 -0,0454 00656 -0,0530 073- 0,0176 % Defasado 11 -1% -2% 1% 0% Preco[RsI 29003 29176 3,0308 29909 29958 3088 PPI (RS/L) 29327 29327 3,1166 3,0752 29494 3,0173 Gasolina A Defasagem (RS/L) 0,0324 -0,0151 0858 0843 0,0464 0,0714 % Defasado 3% 29 Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos; considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 05/03/25 Média (%) Média RsI Máxima (RSIL Mínima (RSL Óleo DieselA 0,02 -0,0 0,0 Gasolina A 0,.03 -0,.09 05 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 05/03/25 Média (%) Média (RSILL Máxima (RSIL) Mínima (RSIL) Óleo Diesel A 0,02 -0,07 0,07 ABICOM PPI ENERGIA Gasolina A 0,.02 -0,09 0,07 PPTdesenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-05-03-2025.jpg
ppi-28-02-2025.jpg,02-2025,28-02-2025,02,2025,256993,1108,483,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 28/02/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco[sIL 3,6160 35889 37526 37238 37247 37365 PPI (RS/L) 3,7821 3,7821 3,9680 3,9266 3,798 3,866 lóleo Diesel A Defasagem [RSI) 0,1661 0,1932 0,2154 0,20 0740 0,1302 % Defasado 2-5% 5% 6% Preco[sIL 29003 29176 30308 29909 9958 3088 PPI (RS/L) 29188 29188 3,1047 3,0633 29355 3,0035 Gasolina A Defasagem [RS/L) 0,0185 -0, 0,0739 -0,0724 0603 0852 % Defasado 3% Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) ""Defasagem Média nos Principais Polos, considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 28/02/25 Média (%] Média[RsI Máxima (RSL Mínima (RSL Óleo DieselA 5% 017 022 Gasolina A 1% 0.02 -0.07 06 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 28/02/25 Média (%) Média (RSILL Máxima (RSIL) Mínima (RSIL) Óleo Diesel A 4% -0,16 -0,22 -0,07 ABICOM - PPI ENERGIA Gasolina A 0% 00 -0,.07 0,09 PPTdesenvolvido e atualizado em parceria e dados da StoneX Brasil 3% 0012 _",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\02-2025\ppi-28-02-2025.jpg
ppi-07-03-2025.jpg,03-2025,07-03-2025,03,2025,261695,1112,490,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 07/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco [RSIL) 3,6160 3,5889 3,7526 3,7238 3,7247 3,7141 PPIRSIL 34704 3,4704 3,6517 3,6103 34870 3,5550 Óleo Diesel A Defasagem (RS[L) 0,1456 0,1185 0,1009 0,1135 23 0,1591 % Defasado 4% 3% 3% 3% 4% Preço [RS@LL 2,9003 2,9176 3,0308 9909 9958 3,0887 PPIRSIL 2,7418 27418 29232 8818 2,7585 28265 Gasolina A Defasagem (RS/L) 0,1585 0,1758 0,1076 0,1091 0,2373 0,2622 % Defasado 69 49 89 Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos, considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 07/03/25 Média Média (RSILL Máxima (RSIL) Mínima (RSL) Óeo DieseA 49 0,14 0,24 0,10 Gasolina A 5% 0,16 024 0,11 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 07/03/25 Média Média (RSL Méxima (RSIL Mínima (RSID Diesel A 4% 0,15 0,24 0,10 ABICOM PPI ENERGIA Gasolina 0,18 0,26 0,11 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil Óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-07-03-2025.jpg
ppi-10-03-2025.jpg,03-2025,10-03-2025,03,2025,255349,1107,481,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 10/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco[sIL 3,6160 35889 37526 37238 37247 37141 PPI (RS/L) 3,4664 3,4664 3,6471 3,6057 3,4831 3,5510 Diesel A Defasagem [RSI) 0,1496 021225 0,1055 0,1181 2416 0,1631 % Defasado 4% 3% 3% 3% 4% Preco[sIL 29003 29176 30308 9909 9958 3088 PPI (RS/L) 27630 27630 29437 29023 27797 2,8477 Gasolina A Defasagem [RS/L) 0,1373 0,1546 0871 0886 2161 0,2410 % Defasado 5% 5% 8% 'Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos, considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 10/03/25 Média (%] Média[RsI Máxima [S@ Mínima (RSL Óleo DieselA 49 0,15 0,24 01I Gasolina A 59 0,14 0,22 09 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 10/03/25 Média (%) Média (RSILL Máxima (RSIL) Mínima (RSIL) Óleo Diesel A 4% 0,15 0,24 0,11 ABICOM - PPI ENERGIA Gasolina 59 0,15 0,24 09 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil Óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-10-03-2025.jpg
ppi-12-03-2025.jpg,03-2025,12-03-2025,03,2025,262639,1105,485,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 12/03/25 Itaqui Suape Paulínia _ Araucária Itacoatiara Aratu Preco [RsI 3,6160 3,5889 3,7526 3,7238 3,7247 3,7141 PPIRSIL 3,4782 3,4782 3,6572 3,6158 3,4949 3,5629 Óleo Diesel A Defasagem (RS[L) 0,1378 0,1107 0954 0,1080 2298 0,1512 % Defasado 4% 3% 3% 4% Preco [RSIL) 2,9003 2,9176 3,0308 9909 9958 3,0887 PPIRSIL 2,7893 27893 29683 29269 2,8060 28740 Gasolina A Defasagem (RS/L) 0,1110 0,1283 0625 0640 0,1898 0,2147 % Defasado 49 49 Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu Acelen) ""Defasagem Média nos Principais Polos, considerando os 6 polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 12/03/25 Média (%) Média RSI Máxima RSIL Mínima RSI Óleo DieselA 49 014 0,23 0,10 Gasolina A 011 0,19 0,06 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 12/03/25 Média [%) Média [RSIL Máxima[RsI Mínima (RSD Óleo Diesel A 4% 0,14 0,23 0,10 ABICOM - PPI ENERGIA Gasolina A 49 0 13 0,21 0,06 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-12-03-2025.jpg
ppi-11-03-2025.jpg,03-2025,11-03-2025,03,2025,263423,1109,488,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 11/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco[IL 36160 35889 37526 37238 37247 37141 PPI (RSIL) 3,4280 3,4280 3,6089 3,5675 3,4447 3,5126 Óleo Diesel A Defasagem [RSIL 0,1880 0,1609 01431 011563 2800 0,2015 % Defasado 5% 4% 4% 4% 5% [RSI 29003 29176 3,0308 9909 3,088 PPI (RS/L) 27493 27493 29302 28888 7659 28339 Gasolina A Defasagem (RS/L) 0,1510 0,1683 0,1006 0,1021 0,2548 % Defasado 5% 6% 3% 8% Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) ""Defasagem Média nos Principais Polos; considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 11/03/25 Média (%] Média[RsI Máxima[RsI Mínima (RSIL Óleo DieselA 0,19 0,28 0,14 Gasolina A 0,15 0,23 0,10 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 11/03/25 Média (%) Média (RSILL Máxima (RSIL) Mínima (RSL) Óleo Diesel A 5% 0,19 0,28 0,14 ABICOM PPI ENERGIA Gasolina A 017 0,25 0,10 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil Preço",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-11-03-2025.jpg
ppi-13-03-2025.jpg,03-2025,13-03-2025,03,2025,263437,1110,487,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 13/03/25 Itaqui Suape Paulínia _ Araucária Itacoatiara Aratu Preco [RsI 3,6160 3,5889 3,7526 3,7238 3,7247 3,6451 PPIRSIL 3,4880 3,4880 36664 3,6250 3,504 35727 Óleo Diesel A Defasagem (RS[L) 0,1280 0,1009 086"" 0988 0,0724 % Defasado 4% 3% 2% 2% Preco [RSIL) 2,9003 2,9176 3,0308 9909 9958 29007 PPIRSIL 28550 28550 30334 2,9920 28717 29397 Gasolina A Defasagem (RS/L) 0,0453 0,0626 0026 0,0011 0,1241 0,0390 % Defasado Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu Acelen) ""Defasagem Média nos Principais Polos, considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 13/03/25 Média (%) Média RSI Máxima  RSIL Mínima RSI Óleo DieselA 39 013 0,22 09 Gasolina A 0,.05 0,12 0O DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS* * 13/03/25 Média [%) Média [RSIL Méxima [RSIL Mínima (RSD Óleo Diesel A 3% 0,12 0,22 0,07 ABICOM - PPI ENERGIA Gasolina A 0.03 012 -0,.04 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-13-03-2025.jpg
ppi-14-03-2025.jpg,03-2025,14-03-2025,03,2025,262583,1113,488,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN _ 14/03/25 Itaqui_ Suape _ Paulínia Araucária Itacoatiara Aratu Preco[sIL 36160 35889 27526 37238 37247 36451 PPI (RS/L) 3,4165 3,4165 3,5952 35538 3,4331 3,5011 Óleo Diesel A Defasagem RSIL 0,1995 0,1724 0,1574 0,170 2916 0,1440 % Defasado 5% 4% 4% Preco [sIL 9003 29176 3,0308 9909 9958 29007 PPI (RS/L) 28119 28119 29832 29418 28286 28965 Gasolina A Defasagem (RS/L) 0,0884 0,1057 0476 0,049 0,0042 % Defasado 0% Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) ""Defasagem Média nos Principais Polos; considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 14/03/25 Média Média [RS@L Máxima[RsI Mínima[RsI Óleo DieselA 20 29 0,16 Gasolina A 0,09 0,17 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 14/03/25 Média Média (RSILL Máxima (RSIL) Mínima (RSIL) Óleo Diesel A 5% 0,19 0,29 0,14 ABICOM PPI ENERGIA Gasolina A 3% 0,.08 017 0,00 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil ,1672",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-14-03-2025.jpg
ppi-17-03-2025.jpg,03-2025,17-03-2025,03,2025,262609,1109,485,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 17/03/25 Itagui Suape_ Paulínia_ Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 3,7526 3,7238 3,7247 3,6451 PPIRSI 33826 3,3826 3,5606 3,5192 3993 3,4672 Óleo Diesel A Defasagem [RS[L) 0,2334 2063 0,1920 0,2046 3254 0,1779 % Defasado 6% 5% 5% Preco [RSIL) 9003 2,9176 3,0308 2,9909 9958 2,9007 PPIRSI 28023 28023 29730 29316 28190 28869 Gasolina A Defasagem (RS/L) 0,0980 0,1153 0578 0,0593 1768 0,0138 % Defasado 49 'Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) 'Defasagem Média nos Principais Polos; considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 17/03/25 Média '%) Média RSIL Máxima  RSIL Mínima RS Óleo DieselA 0,23 033 0,19 Gasolina 0,10 0,18 0,06 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 17/03/25 Média (% Média RsI Máxima [RSIL Mínima (RSIL Diesel A 6% 0,22 0,33 0,18 ABICOM - PPI ENERGIA Gasolina 39 09 0,18 0.01 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil 39 óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-17-03-2025.jpg
ppi-18-03-2025.jpg,03-2025,18-03-2025,03,2025,257075,1107,485,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 18/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 37526 3,7238 37247 3,6451 Óleo PPRSI 3,4206 3,4206 3,6005 3,5591 3,4372 3,5052 Diesel A Defasagem [RS[L) 0,1954 0,1683 0,152 0,1647 0,2875 0,1399 Defasado 5% 5% 4% 4% 4% Preco [RSIL 29003 29176 3,0308 29909 29958 29007 Gasolina A PPRSI 28342 28342 30066 2,9652 28508 29188 Defasagem (RS/L) 0,0661 0,0834 0242 0257 0,1450 -0,0181 % Defasado 39 19 19 'Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 18/03/25 Média (%) Média (RSIL) Máxima (RSIL) Mínima (RSIL) Óeo DieselA 59 0,19 0,29 0,15 Gasolina A 0,07 014 0,02 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS*+ 18/03/25 Média (%] Média[RsI Méáxima (RSIL Mínima (RSL Diesel A 5% 0,18 0,29 0,14 ABICOM - PPI ENERGIA Gasolina A 0.05 0,14 0.02 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil Óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-18-03-2025.jpg
ppi-20-03-2025.jpg,03-2025,20-03-2025,03,2025,255975,1104,484,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 20/03/25 Itaqui_ Suape Paulínia Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 37526 27238 37247 3,4961 PPIRSI 3,4581 3,4581 3,6535 3,6121 3,474Z 3,5427 Óleo Diesel A Defasagem [RSI) 0,1579 0,1308 0,099 0,1117 0,2500 -0,0466 % Defasado 1 4% 4% 3% 3% -1% Preco [RSIL 29003 29176 3,0308 29909 29958 2,9190 PPRSIL 27845 27845 9706 2,9292 28012 28692 Gasolina A Defasagem (RS/L) 0,1158 0,1331 060 0,061 1946 0,0498 % Defasado 59 69 29 'Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 20/03/25 Média (%] Média (RSILL Máxima (RSIL) Mínima (RSIL) Óleo DieselA 0,15 0,25 0,10 Gasolina A 4% 011 0,19 06 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 20/03/25 Média (%] MédiaRsI Máxima[RsI Mínima (RSL Óleo Diesel A 3% 0,12 0,25 -0,05 ABICOM PPI ENERGIA Gasolina 0,10 0,19 0.05 PPi desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-20-03-2025.jpg
ppi-19-03-2025.jpg,03-2025,19-03-2025,03,2025,255478,1105,483,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 19/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco [sI 3,6160 35889 37526 37238 37247 36451 PPI (RSIL) 3,3950 3,3950 3,5770 3,5356 3,4117 3,4796 lóleo Diesel A Defasagem [RSIL 0,2210 0,1939 0,1756 0,188 0,3130 0,1655 % Defasado 6% 5% 5% 5% 5% Preco [RsIL 29003 29176 30308 9909 9958 29001 PPI (RSIL) 28019 28019 29761 29347 28186 28866 Gasolina A Defasagem (RS/L) 0,0984 0,054 0562 1772 0,0141 % Defasado 39 49 Defasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) ""Defasagem Média nos Principais Polos, considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 19/03/25 Média [%] Média (RSL Máxima [RS@D _ Mínima (RSID Óleo DieselA 22 031 0,18 Gasolina A 39 0 10 0,18 0.05 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 19/03/25 Média Média (RSILL Máxima (RSIL) Mínima (RsIL) Óleo Diesel A 6% 0,21 0,31 0,17 ABICOM PPI ENERGIA Gasolina A 3% 0,09 0,18 0,01 PPTdesenvolvido e atualizado em parceria e dados da StoneX Brasil 0,1157",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-19-03-2025.jpg
ppi-24-03-2025.jpg,03-2025,24-03-2025,03,2025,257850,1107,483,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 24/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco [RsI 3,6160 3,5889 3,7526 37238 37247 3,4961 PPI [RSIL 35205 3,5205 3,7168 3,6754 3,5371 3,6051 Óleo Diesel A Defasagem (RSIL) 0,0955 0,0684 0,0358 0,0484 0,1876 0,1090 % Defasado 3% 2% 1% 1% 5% -3% Preco [RsI 29003 29176 3,0308 29909 29958 29190 PPI [RSIL 28519 28519 30387 29973 2,8686 29365 Gasolina A Defasagem (RS/L) 0,0484 00 0,0064 0,1272 0,0175 % Defasado -19 Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) ""Defasagem Média nos 'rincipais Polos, considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 24/03/25 Média Média (RSIL) Máxima (RSIL) Mínima (RSIL) Óleo DieselA 0,09 0,19 0,04 Gasolina A 0,.05 0,13 0,.01 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 24/03/25 Média [%] Média[RsI Máxima[RsI Mínima (RSIL Óleo Diesel A 05 0,19 0,11 ABICOM PPI ENERGIA Gasolina A 03 0,13 -0.02 PPT desenvolvido e atualizado em parceria e dados da StoneX Brasil 0,0657",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-24-03-2025.jpg
ppi-25-03-2025.jpg,03-2025,25-03-2025,03,2025,255565,1111,482,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 25/03 /25 Itaqui Suape _ Paulínia Araucária Itacoatiara Aratu Preco[RsIL 3,6160 35889 37526 37238 37247 3,4961 PPI (RS/L) 3,5370 3,5370 3,7335 3,6921 35536 3,6216 Diesel A Defasagem [RSI) 0,0790 0,0519 0,019 0,031 0,171 011255 % Defasado 2% 1% 1% ~-4% Preco[sIL 29003 29176 30308 9909 9958 29190 PPI (RS/L) 28769 28769 3,0639 3,0225 28936 29615 Gasolina A Defasagem (RS/L) 0,0234 0,0407 033 0,0316 1022 0,0425 % Defasado -1% FDefasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos, considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 25/03/25 Média (%] Média[RsI Máxima (RSIL Mínima (RSL Óleo DieselA 0,07 0,17 Gasolina 0,02 0,10 0.03 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 25/03/25 Média Média (RSILI Máxima (RSIL) Mínima (RSILI Óleo Diesel A 0,04 0,17 -0,13 ABICOM PPI ENERGIA Gasolina 01 0,10 -0,04 PPTdesenvolvido e atualizado em parceria e dados da StoneX Brasil Óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-25-03-2025.jpg
ppi-27-03-2025.jpg,03-2025,27-03-2025,03,2025,263031,1101,483,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 27/03/25 Itaqui_ Suape_ Paulínia _ Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 3,7526 3,7238 37247 3,4961 PPRSI 3,5790 3,5790 37754 3,7340 3,5951 26636 Óleo Diesel A Defasagem [RS[L) 0,0370 0,0099 0,0228 -0,0102 0,1290 -0,1675 % Defasado 1% -1% 5% Preco [RSIL) 2,9003 29176 3,0308 2,9909 9958 3,0432 PPRSI 29119 29119 3,0988 30574 29286 29965 Gasolina A Defasagem (RS/L) -0,0116 0,0057 0680 ~0,0665 0672 0,0467 % Defasado 'Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) ~Defasagem Média nos Principais Polos; considerando os polos acima Abicom IStoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 27/03/25 Média (%) Média RSIL Máxima RSIL Mínima (RSIL) Óeo DieseA 0.03 0,13 0.02 Gasolina 0% 0,01 -0,.07 0,0 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 27/03/25 Média (%] MédiaRsI Máxima (RSL Mínima (RSL Óleo Diesel A 0% 0,00 -0,17 0,13 ABICOM PPI ENERGIA Gasolina 0,.00 -0.07 0,07 PPi desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-27-03-2025.jpg
ppi-26-03-2025.jpg,03-2025,26-03-2025,03,2025,256704,1108,481,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS _ ACELEN 26/03/25 Itaqui Suape _ Paulínia _ Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 37526 3,7238 37247 3,4961 Óleo PPIRSI 35538 3,5538 31475 37061 3,5705 3,6385 Diesel A Defasagem [RSI) 0,0622 0,0351 0,0051 0,0177 0,1542 -0,1424 % Defasado 2% 1% 0% 4% ~-4% Preco [RSIL) 29003 29176 3,0308 229909 29958 29190 PPIRSI 28617 28617 30462 30048 28784 29463 Gasolina A Defasagem (RS/L) 0,0386 0,0559 0,0154 0,0139 0.1174 0,0273 % Defasado 19 49 -1% FDefasagem Média Petrobras considera os 5 polos Petrobras não inclui Aratu (Acelen) Defasagem Média nos Principais Polos considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 26/03/25 Média (%) Média  RSIL Máxima (RSIL) Mínima (RSIL) Óleo DieselA 0.05 0,15 0.01 Gasolina A 0,04 0,12 0,02 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 26/03/25 Média (%] Média[RSI Máxima 1D _ Mínima (RSL Óleo Diesel A 02 0,15 -0,14 ABICOM PPI ENERGIA Gasolina 03 0.12 0.03 PPi desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-26-03-2025.jpg
ppi-28-03-2025.jpg,03-2025,28-03-2025,03,2025,264018,1106,486,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 28/03/25 Itaqui Suape Paulínia Araucária Itacoatiara Aratu Preco [RSIL 3,6160 3,5889 3,7526 3,7238 3,7247 3,4961 Óleo PPIRSI 35992 35992 3,8074 37660 36159 3,6838 Diesel A Defasagem [RS/L) 0,0168 0,0103 0,0548 -0,0422 1088 0,1877 % Defasado 0% -1% 1% -5% Preco [RSIL) 2,9003 29176 3,0308 2,9909 9958 3,0432 PPIRSI 29331 29331 31305 3,0891 9498 3,0178 Gasolina A Defasagem (RS/L) -0,0328 0,0155 0,099 098 0460 0,0254 % Defasado 'Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) 'Defasagem Média nos Principais Polos; considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 28/03/25 Média (%) Média RSL Máxima RSL Mínima RSIL Óeo DieseA 0,.00 011 0,.05 Gasolina A 1% 0,04 0,10 0,05 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 28/03/25 Média (%] Média RsI Máxima (RSL Mínima (RSL Óleo Diesel A 1% 0,03 -0,19 0,11 ABICOM - PPI ENERGIA Gasolina A 1% 0.03 -0,10 0.05 PPi desenvolvido e atualizado em parceria e dados da StoneX Brasil",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-28-03-2025.jpg
ppi-31-03-2025.jpg,03-2025,31-03-2025,03,2025,264221,1102,486,RGB,JPEG,"ACOMPANHAMENTO DIÁRIO PETROBRAS ACELEN 31/03/25 Itaqui Suape _ Paulínia Araucária Itacoatiara Aratu Preco[sIL 3,6160 35889 37526 37238 37241 34961 PPI (RS/L) 3,5228 3,5228 37313 3,6899 35394 3,6074 Diesel A Defasagem [RSI) 0,0932 0,0661 00213 033 1853 01113 % Defasado 3% 2% 1% 1% 3% Preco[sIL 9003 29176 30308 9909 9958 3,0432 PPI (RS/L) 29646 29646 31622 3,1208 29813 3,0492 Gasolina A Defasagem (RSIL) 0,0643 -0,0470 0,1314 01299 0145 0060 % Defasado 'Defasagem Média Petrobras considera os polos Petrobras não inclui Aratu (Acelen) ""#Defasagem Média nos Principais Polos, considerando os polos acima Abicom StoneX DEFASAGEM MÉDIA NOS POLOS PETROBRAS* 31/03/25 Média (%] Média[RsI Máxima (RSL Mínima (RSL Óleo DieselA 08 0,19 Gasolina A 29 0.07 -0,13 DEFASAGEM MÉDIA NOS PRINCIPAIS POLOS** 31/03/25 Média (%) Média (RSILL Máxima (RIL) Mínima (RSIL) Óleo Diesel A 1% 0,05 0,19 -0,11 ABICOM - PPI ENERGIA Gasolina A 2% 0,06 -0,13 0,01 PPi desenvolvido e atualizado em parceria e dados da StoneX Brasil Óleo",,,D:\acervo\projetos\01 - temporaria\Abicom-WebScrapping-Project\data\images\03-2025\ppi-31-03-2025.jpg
